method,backbone,dataset,configuration,configuration_role,protocol,native_evaluation_role,baseline_reference_protocol,count_in_primary_summary,task_adaptation,status,n_units,tau_nonint_dAUC_mean,tau_nonint_dAUC_lo,tau_nonint_dAUC_hi,tau_nonint_negDP_mean,tau_nonint_negDP_lo,tau_nonint_negDP_hi,tau_nonint_negEO_mean,tau_nonint_negEO_lo,tau_nonint_negEO_hi,tau_I_dAUC_mean,tau_I_dAUC_lo,tau_I_dAUC_hi,tau_I_dAUC_sign_stability,tau_I_dAUC_resolved,tau_I_negDP_mean,tau_I_negDP_lo,tau_I_negDP_hi,tau_I_negDP_sign_stability,tau_I_negDP_resolved,tau_I_negEO_mean,tau_I_negEO_lo,tau_I_negEO_hi,tau_I_negEO_sign_stability,tau_I_negEO_resolved,tau_pkg_dAUC_mean,tau_pkg_dAUC_lo,tau_pkg_dAUC_hi,tau_pkg_negDP_mean,tau_pkg_negDP_lo,tau_pkg_negDP_hi,tau_pkg_negEO_mean,tau_pkg_negEO_lo,tau_pkg_negEO_hi,tau_I_dAUC_auc_selector_mean,tau_I_dAUC_auc_selector_lo,tau_I_dAUC_auc_selector_hi,tau_I_dAUC_auc_selector_sign_stability,tau_I_dAUC_auc_selector_resolved,tau_I_negDP_auc_selector_mean,tau_I_negDP_auc_selector_lo,tau_I_negDP_auc_selector_hi,tau_I_negDP_auc_selector_sign_stability,tau_I_negDP_auc_selector_resolved,tau_I_negEO_auc_selector_mean,tau_I_negEO_auc_selector_lo,tau_I_negEO_auc_selector_hi,tau_I_negEO_auc_selector_sign_stability,tau_I_negEO_auc_selector_resolved,nonint_larger_dAUC,nonint_larger_negDP,nonint_larger_negEO,caveat
FairVGNN,GIN,credit,GIN,robustness,controlled,,same_protocol,False,,complete,30,0.004203719922807392,-0.002720838791156312,0.011531817934145755,0.07174445105458327,0.035584068761038715,0.10489058657320577,0.06370145131677152,0.027962661797198862,0.09602747344456798,-0.0721500308713353,-0.09830639040080859,-0.04908208726586399,1.0,True,0.0961371352568849,0.06494525457100807,0.12938048221662932,1.0,True,0.08008267625661736,0.05084625898267981,0.11307447506458078,0.9666666666666667,True,-0.06794631094852792,-0.09423246110330426,-0.04497722733786168,0.16788158631146818,0.14489654585149045,0.19136438955641072,0.14378412757338885,0.1164465578792056,0.17072428185298485,-0.024046221246392878,-0.02886140460293002,-0.019301858356692802,1.0,True,-0.0956476263080948,-0.14297769378056735,-0.05332421253420054,0.8333333333333334,True,-0.10921854257567663,-0.16082826653529264,-0.06044703693547981,0.7666666666666667,True,False,False,False,"robustness configuration: shares data, splits and baseline with the primary configuration of the same dataset, never pooled into primary counts"
FairVGNN,GIN,german,GIN,robustness,controlled,,same_protocol,False,,complete,30,-0.051657142857142846,-0.08895336507936508,-0.015435841269841254,0.06626809909357892,-0.04275154229422935,0.16889292764140104,0.042065731310254616,-0.08463020307768497,0.1686613541666667,0.021193650793650796,-0.0027708571428571417,0.044825714285714295,0.7333333333333333,False,0.08104309041465574,0.011811213094754431,0.1587914265425535,0.7666666666666667,True,0.08840460868153409,0.011895443510737602,0.16936744128118153,0.7666666666666667,True,-0.03046349206349206,-0.057567015873015895,-0.0060907619047619165,0.14731118950823469,0.06190093604758492,0.2330996192542287,0.13047033999178873,0.046126933702854714,0.21908813554145054,-0.005244444444444437,-0.02779701587301587,0.017249714285714285,0.5333333333333333,False,0.07844042647716082,-0.053855891542419806,0.18793361683111082,0.7333333333333333,False,0.08676494414550691,-0.02552835328014186,0.19270843740909474,0.7,False,True,False,False,"robustness configuration: shares data, splits and baseline with the primary configuration of the same dataset, never pooled into primary counts"
FairVGNN,SAGE,bail,SAGE,robustness,controlled,,same_protocol,False,,complete,30,0.11655950356574718,0.06816919549200072,0.16365610553532633,-0.039489097944263536,-0.08660078549463852,-0.0008000487177671707,-0.035626072074330765,-0.08448328135922116,0.0038787667784078075,0.012125670522714339,-0.0017084099581232655,0.024080880144287966,0.8666666666666667,False,0.02375029400472407,-0.007182321571056615,0.061046460553684435,0.6,False,0.019220161249173615,-0.010901550448440126,0.05369619012737759,0.6333333333333333,False,0.12868517408846153,0.07967095591705363,0.17766278335547572,-0.01573880393953947,-0.03251094651146266,0.0009535244356636154,-0.01640591082515715,-0.042142518887290425,0.002205697250346803,-0.007678279069079249,-0.02488660463789476,0.006423833683326563,0.5666666666666667,False,-0.010827648666603237,-0.042729543854687864,0.022511395365044568,0.5666666666666667,False,-0.017518304212373426,-0.03403238397025892,-0.002782673660409912,0.7,False,True,True,True,"robustness configuration: shares data, splits and baseline with the primary configuration of the same dataset, never pooled into primary counts"
FairVGNN,SAGE,credit,SAGE,robustness,controlled,,same_protocol,False,,complete,30,0.028213199653520045,0.02267811529852935,0.03465900435273961,0.005977691713902738,-0.037513545030280496,0.038326260097842596,0.0008022817200418711,-0.0462861356526894,0.036361024538695955,-0.008862439882249655,-0.013237508486650305,-0.0039768413214740905,0.8666666666666667,False,0.023066280293404837,-0.031660531477419214,0.07490242224460736,0.7,False,0.01384190032113867,-0.04851012794364957,0.06905355056694476,0.7,False,0.01935075977127039,0.01269926966218892,0.025821861327385884,0.02904397200730757,-0.019709826333154053,0.07375066838636113,0.014644182041180542,-0.04258242185257095,0.0641168177304823,-0.011197712181049084,-0.014528399031366917,-0.008165787068383078,0.9666666666666667,True,-0.0007567146684752617,-0.042007226822043976,0.03662495712655738,0.5,False,-0.01972456278395755,-0.06910021199376899,0.021017237243066485,0.5,False,True,False,False,"robustness configuration: shares data, splits and baseline with the primary configuration of the same dataset, never pooled into primary counts"
FairVGNN,SAGE,german,SAGE,robustness,controlled,,same_protocol,False,,complete,30,-0.03771428571428571,-0.06937904761904763,-0.006977111111111121,0.04740394093981636,-0.05855229710673624,0.1499044476273136,0.010254978368415926,-0.09533053454715221,0.11111022895993501,0.024020317460317454,-0.0009067301587301807,0.053933079365079364,0.6666666666666666,False,0.0327102852121982,-0.03652963539483265,0.10109445247060853,0.6333333333333333,False,0.03911025232788152,-0.031227135076400535,0.11078558459421005,0.6666666666666666,False,-0.013693968253968252,-0.04475584126984126,0.01334920634920634,0.08011422615201459,-0.05690731912475685,0.210898552298541,0.04936523069629744,-0.09142658814634007,0.18832279002026336,0.016396190476190467,-0.0032562539682539685,0.03529669841269837,0.7,False,0.07694287147945235,0.008410915230010883,0.14447030284912488,0.7333333333333333,False,0.07169592480018011,0.013086094028923627,0.1334001255799305,0.6666666666666666,False,True,True,False,"robustness configuration: shares data, splits and baseline with the primary configuration of the same dataset, never pooled into primary counts"
FnRGNN,GCN,german,default,primary,controlled,,same_protocol,False,"released for node regression: loss MSE -> BCE, losses on training nodes only, mmd_sample and H set by the harness (no loop released)",complete,30,-0.032231111111111106,-0.048682095238095226,-0.01703714285714285,0.014899152193044178,-0.06224187926268556,0.10505735597505449,-0.02406222881587623,-0.10208142436229813,0.06355430515069505,-0.005975873015873029,-0.03790133333333335,0.02361549206349203,0.5,False,0.16049017967938728,0.01853905498813619,0.2996543832326104,0.7666666666666667,True,0.1580807402097955,0.018296468031657152,0.2960192195787891,0.7586206896551724,True,-0.038206984126984124,-0.07420342857142857,-0.005832730158730192,0.17538933187243147,0.015233080845722889,0.32912751083285635,0.1340185113939193,-0.01932161295014457,0.2802125847785923,0.009570793650793653,-0.013912507936507935,0.031265238095238096,0.6666666666666666,False,0.1592190187083169,0.015401267898054165,0.3105996051039471,0.7333333333333333,False,0.15186246960368074,-0.002317001220257599,0.31348190955770583,0.7333333333333333,False,True,False,False,"task-adapted: released for node regression: loss MSE -> BCE, losses on training nodes only, mmd_sample and H set by the harness (no loop released); reported on its own, never counted in the primary summary"
FnRGNN,GCN,pokec_n,default,primary,controlled,,same_protocol,False,"released for node regression: loss MSE -> BCE, losses on training nodes only, mmd_sample and H set by the harness (no loop released)",complete,30,0.023430712857398398,0.015388469036172626,0.03040761617906874,-0.003304884439616182,-0.018010723736106068,0.014723343324794422,-0.005961852423887407,-0.024900886013533054,0.015364247649334516,-0.020165065517903678,-0.03146535355674868,-0.007250716973717448,0.9,True,0.06610525870062331,0.02023989250972962,0.11438853255133077,0.8666666666666667,True,0.06323405857694873,0.017945073630826557,0.1102245103974335,0.8333333333333334,True,0.0032656473394947223,-0.0035314826732091623,0.01067802194986709,0.06280037426100712,0.011224367446385528,0.1207076920029934,0.057272206153061306,0.0026457640140071796,0.1167051836700326,-0.027571834162367376,-0.036590870356848854,-0.018684974882669767,1.0,True,0.06470784711299657,0.014751384851626288,0.11342643793689011,0.7,False,0.06318407543223711,0.020879328614086225,0.10472686606447783,0.8333333333333334,True,True,False,False,"task-adapted: released for node regression: loss MSE -> BCE, losses on training nodes only, mmd_sample and H set by the harness (no loop released); reported on its own, never counted in the primary summary"
FnRGNN,GCN,pokec_z,default,primary,controlled,,same_protocol,False,"released for node regression: loss MSE -> BCE, losses on training nodes only, mmd_sample and H set by the harness (no loop released)",complete,30,0.03708372554268548,0.02831560699509553,0.046560983978406634,-0.02796731145084154,-0.05458040944404901,-0.0001839412949616479,-0.020221470098960085,-0.04653800335932358,0.009603735434588295,-0.06171365782706684,-0.08676875996032636,-0.03987437436827187,1.0,True,0.07964262599272305,0.047255315880695474,0.1142878894835848,0.9666666666666667,True,0.06032309532073151,0.034911167994618846,0.08527380176800417,0.9666666666666667,True,-0.024629932284381352,-0.04456610808668151,-0.005904242018703689,0.05167531454188152,0.014253934913657913,0.09082224246025629,0.040101625221771436,0.00668016162408209,0.07418516675398427,-0.05433110452075688,-0.06931344993360783,-0.04010539269371666,1.0,True,0.10376055424756461,0.0587171938673243,0.15625023084349535,1.0,True,0.08655915300632391,0.053699018489184576,0.1256184176498626,1.0,True,False,False,False,"task-adapted: released for node regression: loss MSE -> BCE, losses on training nodes only, mmd_sample and H set by the harness (no loop released); reported on its own, never counted in the primary summary"
GEAR,SAGE,bail,default,primary,controlled,,same_protocol,True,,complete,30,0.11718528224962985,0.0711091329128568,0.16319325250326777,-0.032221798640931776,-0.06752420205864078,0.002278773736188949,-0.026851818298703416,-0.057187206986996995,-0.003026448273163373,0.0026206539107915074,-0.0008494587381724294,0.006373682949641782,0.6,False,0.016000176658312805,-0.019841323790360427,0.04971797327947349,0.6666666666666666,False,0.02459840256574032,-0.0002383973383963428,0.04787098581865732,0.8666666666666667,False,0.11980593616042139,0.07394640252191537,0.1659428526545148,-0.016221621982618974,-0.03163874217703765,-0.00033389669210227184,-0.00225341573296309,-0.016251923745728297,0.01074485145418684,0.002632940024632165,-0.000690560750607898,0.0061999183019666075,0.6666666666666666,False,0.020494453671173203,-0.017993554318810605,0.05916588912056287,0.6333333333333333,False,0.0266373368844613,-0.0019016046984498,0.05605515457834287,0.8333333333333334,False,True,True,True,"the released counterfactual assets are three identical files that flip the sensitive attribute on the unchanged graph, so the cell measures the similarity objective given an attribute flip, not the published generator; no native cell: the published counterfactual assets cannot be reproduced"
NIFTY,GCN,bail,default,primary,controlled,,same_protocol,True,,complete,30,0.02871451344310671,-0.03540471608522388,0.0919208997000313,-0.0023556386865848625,-0.013288012276452398,0.008228797131684758,-0.0005757132261835707,-0.008062540861165712,0.005965514710309986,-0.025871430808994508,-0.05025113376309541,-0.007506783350628852,0.6333333333333333,False,0.000953085630577253,-0.006320805081897361,0.008548999664460703,0.5,False,-0.00043577851459750025,-0.004898613158537482,0.004042286393280632,0.5333333333333333,False,0.002843082634112204,-0.05843978032887629,0.06585989930424817,-0.001402553056007609,-0.014993694549695109,0.011684877233122937,-0.0010114917407810702,-0.008926175458481787,0.005721049233871843,-0.024353899643782397,-0.04870429576811772,-0.00612843411709362,0.6,False,0.0010588185498477322,-0.006181416601997685,0.008390397318909271,0.5,False,0.0013221726509098591,-0.0029736711973388057,0.005712858696828384,0.5666666666666667,False,True,True,True,
NIFTY,GCN,credit,default,primary,controlled,,same_protocol,True,,complete,30,-0.12179146484374259,-0.14878149365526894,-0.09666969347304395,0.07791030780548715,0.04414660303944984,0.11285724124297951,0.05247010550171435,0.015392119911319231,0.09148239741686162,-0.023084163526128763,-0.036500716512874135,-0.012997148636854012,1.0,True,0.016687013339315118,0.006075389922268874,0.027860957611645764,0.8,True,0.01630072475826315,0.005146729285870133,0.028558491614404942,0.7666666666666667,True,-0.14487562836987136,-0.1694795254799367,-0.12125321978447202,0.0945973211448023,0.06428718401303403,0.12492446879628438,0.06877083025997748,0.03380419788363404,0.10369432020231478,-0.020951519946728416,-0.03427487375844312,-0.010448478340203996,1.0,True,0.014176364241635124,0.006470944619787566,0.024439865290710558,0.75,True,0.011046233806669895,0.0018485304504872113,0.02252945139606867,0.6666666666666666,False,True,True,True,
NIFTY,GCN,german,default,primary,controlled,,same_protocol,True,,complete,30,-0.15260190476190474,-0.20093634920634917,-0.106250634920635,0.2384974679364982,0.11003993268776834,0.3686327777922643,0.18771010442593114,0.062272108725434615,0.3168985231632547,-0.03058920634920633,-0.05566507936507934,-0.007384793650793645,0.6666666666666666,False,-0.006451846881340765,-0.041800591948797435,0.03169526975788681,0.6,False,0.004244640468480539,-0.034407748651174415,0.04402823211761066,0.5666666666666667,False,-0.18319111111111114,-0.23258533333333328,-0.13149453968253969,0.23204562105515744,0.09229764578582354,0.3668624204584678,0.19195474489441172,0.06866667400293447,0.30826133383805626,-0.007037460317460323,-0.025281714285714303,0.005953269841269841,0.5833333333333334,False,0.024209929978745062,0.004105157273740589,0.057128690179164165,0.8571428571428571,True,0.025574498907127863,0.00399999999999999,0.056962495055055115,1.0,True,True,True,True,
NIFTY,GCN,german,default,primary,native,targeted,controlled_fixed_reference,False,,complete,30,-0.06637714285714286,-0.08259339682539685,-0.047944095238095244,0.3195119136748385,0.17677452518998502,0.4516911600763878,0.26920478962270483,0.1388928193499622,0.39169005996148465,0.05054222222222224,0.027963301587301616,0.07216031746031748,0.8666666666666667,True,-0.15102324761229438,-0.22529634717881347,-0.08137234689544902,0.9333333333333333,True,-0.12220322267796005,-0.18616862145390067,-0.06432566448801741,0.9333333333333333,True,-0.01583492063492064,-0.028685714285714294,-0.0007747936507936515,0.1684886660625442,0.07717306348021316,0.25410419640511733,0.1470015669447448,0.05459416411008852,0.23298794344422166,0.003443809523809527,-0.012911904761904763,0.018655238095238096,0.5666666666666667,False,-0.01998258152915698,-0.09161906106975953,0.05055433812093346,0.5666666666666667,False,-0.01950964788988881,-0.0781032257499631,0.03639195767195763,0.5333333333333333,False,True,True,True,"native protocol for the method arms only: the baseline is the fixed controlled reference trained at H = 200, so tau_I is a within-protocol contrast while tau_nonint and tau_pkg are measured against that fixed reference and are not a same-protocol B -> M contrast"
SFG,SAGE,bail,default,primary,controlled,,same_protocol,True,,complete,30,0.13120485738031606,0.08166140736174504,0.17882030324475845,-0.03398532841524495,-0.058105193110180545,-0.011408398027210805,-0.021826032933035592,-0.05260738479818924,0.002728590123038687,0.0021207433223233707,-0.008321002896372413,0.012270816385320087,0.5666666666666667,False,0.020155288693842956,0.00038896159567989685,0.0445637395397805,0.7333333333333333,False,0.007004775222389703,-0.00726187493413353,0.026971547687676813,0.5,False,0.1333256007026395,0.08429034499267363,0.18186968696525266,-0.013830039721401998,-0.030210317536050704,0.005062001147710477,-0.014821257710645888,-0.03252075475852494,0.002300261629653667,0.013334428975356586,-0.0013781430831953292,0.026080948430591642,0.7333333333333333,False,-0.0007910257922356291,-0.0077045704021778474,0.007623048760462056,0.5666666666666667,False,0.003910992916739074,-0.006530211397052536,0.016388033043936653,0.5666666666666667,False,True,True,True,
SFG,SAGE,bail,default,primary,native,systematic,controlled_fixed_reference,False,,complete,30,0.1320300358972632,0.08274733377299319,0.1800749417868429,-0.030165206709010482,-0.05512508032875525,-0.008622286860656594,-0.020302130144815602,-0.05070456457421999,0.0029521699430648312,0.0009609124925129331,-0.009069920455623787,0.011034759514228866,0.5666666666666667,False,0.016459368997433013,-0.004555730827496789,0.042942371102429926,0.7,False,0.003449107462378435,-0.012338782285705365,0.025142973350821593,0.5666666666666667,False,0.13299094838977615,0.08393956775327827,0.18103648763761213,-0.013705837711577473,-0.031203737192176985,0.00687224831361262,-0.01685302268243716,-0.03450846061739781,0.0010151424479342998,0.011821948732626642,-0.0020853404691644054,0.024522091854851817,0.7,False,-0.000828066690495564,-0.006839336716022841,0.005849548119570139,0.6333333333333333,False,0.002330845773668744,-0.00668418032705607,0.011590537126188814,0.5,False,True,True,True,"native protocol for the method arms only: the baseline is the fixed controlled reference trained at H = 200, so tau_I is a within-protocol contrast while tau_nonint and tau_pkg are measured against that fixed reference and are not a same-protocol B -> M contrast"
SFG,SAGE,credit,default,primary,controlled,,same_protocol,True,,complete,30,0.02983240970439711,0.023153915991647515,0.03663448331250304,0.11417747359575219,0.08649522033296507,0.143339646546742,0.11237792898089395,0.08637596193926134,0.13973885662174923,-0.009024333368179463,-0.01219678630758156,-0.0062543454040271665,0.9666666666666667,False,-0.0014645119121810862,-0.022553381436238532,0.015370106364672237,0.5333333333333333,False,0.0011074170919870329,-0.011945385395290595,0.013300820476430506,0.6,False,0.02080807633621765,0.014058813282066523,0.02762627625684552,0.11271296168357112,0.09166491732357875,0.13234068816726502,0.11348534607288098,0.090153002243714,0.13601324568557036,-0.006580516910918122,-0.008512897945512545,-0.004816881546571194,1.0,False,0.009528494296938956,-0.018719916740814555,0.04028986380144652,0.5333333333333333,False,0.009014057475674212,-0.014718841005523776,0.03713503556863953,0.5666666666666667,False,True,True,True,
SFG,SAGE,credit,default,primary,native,re_execution,controlled_fixed_reference,False,,complete,30,0.030154856837256886,0.02387002738706594,0.036383137771877655,0.1170852758973838,0.09307033785215169,0.14207639057578916,0.11601726907128976,0.09045135743764952,0.1426722251944531,-0.00929456289893964,-0.012303163246362117,-0.006299466202294629,1.0,False,-0.0009544332648502937,-0.015265488992377946,0.011498684486080922,0.6666666666666666,False,-0.00033286302361075314,-0.009974361578998633,0.008848960008239093,0.5666666666666667,False,0.020860293938317245,0.013950365010670386,0.0278165110355091,0.11613084263253351,0.0942040557148253,0.1370241129939295,0.115684406047679,0.09026430450515499,0.14034795847950124,-0.007248117921793107,-0.00973288426195529,-0.004817829925550016,1.0,False,0.002065902086820147,-0.020398139558552526,0.024684380900610682,0.5333333333333333,False,0.0018112390312643037,-0.01819889028621049,0.02244496402965521,0.5,False,True,True,True,"native protocol for the method arms only: the baseline is the fixed controlled reference trained at H = 200, so tau_I is a within-protocol contrast while tau_nonint and tau_pkg are measured against that fixed reference and are not a same-protocol B -> M contrast"
SFG,SAGE,german,default,primary,controlled,,same_protocol,True,,complete,30,0.0051860317460317535,-0.018705079365079348,0.0286939365079365,0.14146380645279794,0.015385230194068759,0.26485874596623826,0.12598381889990037,0.005608879117249737,0.24228519943970497,-0.011873015873015876,-0.02905904761904761,0.0037186666666666588,0.5666666666666667,False,0.07339332584567933,0.019775485925406663,0.12702941414258584,0.7,False,0.06468968161141524,0.018029923285655867,0.11519721328971896,0.7333333333333333,False,-0.006686984126984123,-0.033629333333333344,0.022378126984126983,0.21485713229847733,0.09214581437811545,0.33591976293279535,0.19067350051131565,0.07638902111879033,0.30204711427124037,-0.004525714285714281,-0.022989460317460332,0.01148203174603176,0.5666666666666667,False,0.013288706397844604,-0.0679153588850263,0.08863388175472389,0.5666666666666667,False,0.018657153387359664,-0.05604929460673157,0.08745549326556855,0.5666666666666667,False,False,True,True,
SFG,SAGE,german,default,primary,native,re_execution,controlled_fixed_reference,False,,complete,30,0.003702857142857145,-0.01481168253968255,0.022892888888888876,0.13496515449400015,0.018859812386042785,0.256238740399663,0.1119716774416623,0.003910828514473237,0.22439311236329643,-0.01511365079365079,-0.04175644444444447,0.008749396825396836,0.5666666666666667,False,0.027683462149950367,-0.03671939212573396,0.09327265405992431,0.6,False,0.03486848740678303,-0.020772982001311145,0.09441786125561334,0.6333333333333333,False,-0.011410793650793645,-0.04133726984126984,0.021603269841269836,0.16264861664395056,0.047398661604437696,0.28881463708294164,0.14684016484844534,0.03798819017175433,0.2623927801120448,-0.007674920634920638,-0.028236634920634923,0.015375936507936491,0.6333333333333333,False,-0.04794041682875852,-0.14696787214541687,0.06131241282264967,0.6666666666666666,False,-0.03329591564758291,-0.15348402227557692,0.0916881472283062,0.5517241379310345,False,False,True,True,"native protocol for the method arms only: the baseline is the fixed controlled reference trained at H = 200, so tau_I is a within-protocol contrast while tau_nonint and tau_pkg are measured against that fixed reference and are not a same-protocol B -> M contrast"
