comparison_type,method,backbone,dataset,configuration,x_name,x_mean,x_lo,x_hi,x_resolved,y_name,y_mean,y_lo,y_hi,y_resolved,sign_changed,resolution_changed,abs_shift,configuration_role,task_adaptation
bce_vs_auc_selector,FairSIN,GIN,pokec_n,GIN,bce_selected_tau_I_negDP,0.006789535548717904,-0.008174626946406683,0.025823683518248722,False,auc_selected_tau_I_negDP,0.002764384189950748,-0.01832430314608295,0.024906016000876406,False,False,False,0.004025151358767156,robustness,
bce_vs_auc_selector,FairSIN,GIN,pokec_z,GIN,bce_selected_tau_I_negDP,0.004171211573977173,-0.01016040148007352,0.019262728958206878,False,auc_selected_tau_I_negDP,-0.00314171223524888,-0.02133288024857619,0.01555865128401876,False,True,False,0.007312923809226053,robustness,
bce_vs_auc_selector,FairSIN,SAGE,bail,SAGE,bce_selected_tau_I_negDP,-0.00240061148278458,-0.012776542670874842,0.007108463481032298,False,auc_selected_tau_I_negDP,0.000494573255477019,-0.013659236498243533,0.013778575125889855,False,True,False,0.002895184738261599,robustness,
bce_vs_auc_selector,FairSIN,SAGE,credit,SAGE,bce_selected_tau_I_negDP,-0.04939466196833363,-0.08824233684502365,-0.012591379912325902,False,auc_selected_tau_I_negDP,-0.019555510789817966,-0.05653975848226877,0.013027108603485441,False,False,False,0.029839151178515662,robustness,
bce_vs_auc_selector,FairSIN,SAGE,german,SAGE,bce_selected_tau_I_negDP,0.004527492260862148,-0.050592511161790546,0.05527503297873214,False,auc_selected_tau_I_negDP,0.024143076803195176,-0.057148624930529184,0.11577553776310483,False,False,False,0.019615584542333028,robustness,
bce_vs_auc_selector,FairSIN,SAGE,pokec_n,SAGE,bce_selected_tau_I_negDP,0.0019621394150995354,-0.014932755920487274,0.0189672734893712,False,auc_selected_tau_I_negDP,-0.00757879154681901,-0.0255575337015218,0.010679735157087733,False,True,False,0.009540930961918544,robustness,
bce_vs_auc_selector,FairSIN,SAGE,pokec_z,SAGE,bce_selected_tau_I_negDP,-0.003426633735740707,-0.011812785617840443,0.003967472330479731,False,auc_selected_tau_I_negDP,0.0098857724947733,-0.004411361176156396,0.027217079131883856,False,True,False,0.013312406230514006,robustness,
bce_vs_auc_selector,FairVGNN,GCN,bail,default,bce_selected_tau_I_negDP,0.006893771339994484,-0.002756453659066201,0.01651663449996371,False,auc_selected_tau_I_negDP,0.00045102040589101026,-0.017220286460176742,0.018705492191535767,False,False,False,0.006442750934103474,primary,
bce_vs_auc_selector,FairVGNN,GCN,credit,default,bce_selected_tau_I_negDP,-0.00013312788501763096,-0.04062605295153171,0.03295973086572659,False,auc_selected_tau_I_negDP,-0.032217617058758675,-0.08407533027686014,0.017467674757594136,False,False,False,0.03208448917374104,primary,
bce_vs_auc_selector,FairVGNN,GCN,german,default,bce_selected_tau_I_negDP,-0.0028977891748784984,-0.11017069196887114,0.1032608714638966,False,auc_selected_tau_I_negDP,-0.06279553415345118,-0.17734553929723937,0.04559609389212559,False,False,False,0.059897744978572684,primary,
